Progress,Duration (in seconds),Finished,RecordedDate,Q_RecaptchaScore,Q4,Q5,Q4,Q90,Q90_4_TEXT,Q91,Q5,Q5_3_TEXT,Q5_9_TEXT,Q6,Q6_8_TEXT,Q7,Q8,Q8_7_TEXT,Q9,Q10,Q10_7_TEXT,Q12,Q13,Q14,Q14_8_TEXT,Q16,Q18,Q18_9_TEXT,Q19,Q19_5_TEXT,Q20,Q20_1_TEXT,Q21,Q21_5_TEXT,Q22,Q24,Q25,Q23,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q31,Q33,Q34,Q36,Q37_1,Q37_2,Q39_1,Q39_2,Q39_3,Q39_4,Q39_5,Q39_6,Q39_7,Q39_8,Q39_9,Q40,Q40_7_TEXT,Q41,Q42_1,Q42_2,Q42_3,Q44_1,Q44_2,Q44_3,Q44_4,Q44_5,Q44_6,Q44_7,Q44_8,Q44_9,Q46_1,Q46_2,Q46_3,Q46_4,Q46_5,Q46_6,Q46_7,Q47,Q47_8_TEXT,Q48,Q66,Q67,Q95,Q95_9_TEXT,Q102,Q102_9_TEXT,Q93_1,Q93_2,Q58,Q68,Q68_7_TEXT,Q59,Q59_7_TEXT,Q60,Q61_1,Q61_2,Q61_3,Q96_1,Q96_2,Q96_3,Q96_4,Q96_5,Q96_6,Q96_7,Q96_8,Q96_9,Q70,Q65_1,Q65_2,Q65_3,Q65_4,Q65_5,Q65_6,Q65_7,Q65_8,Q65_9,Q66,Q66_8_TEXT,Q71,Q67,Q84,Q84_8_TEXT,Q88,Q88_8_TEXT,Q89
100,3323,TRUE,2023-05-26 8:25,0.800000012,Yes,Yes,18-24,Male,,No,Black,,,Full-time employment,,35000,Rented apartment/condo,,South Cambie,I do not live with other people,,No,2,"Dog,Rat/mouse",,I have used drugs once or twice a month for the past six months,"Hallucinogens (ex. LSD, magic mushrooms, MDMA/ecstacy)",,Oral consumption,,Yes (please specify),xanax,At home,,,,Yes,It's in the closet,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Sometimes,About half the time,Most of the time,Sometimes,Sometimes,Always,,Option 2: I have experienced an animal emergency where my pet has accidentally ingested drugs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Once,,,"Hallucinogens (ex. LSD, magic mushrooms, MDMA/ecstacy)",,Somewhat disagree,Somewhat disagree,Went to a local veterinary clinic,Treated at the vet/veterinary hospital,,"I was confident in the veterinary or healthcare staff knowledge of the situation,The cost of the treatment",,Yes,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat good,Somewhat disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,"Using respectful language (ie. avoiding terms like ""addict"", ""junkie"", etc.),Avoiding non-incriminatory questions (ex. ""Were these your drugs?""),Maintaining a friendly, non-judgmental demeanor,Being knowledgeable about drugs and their effects",,Neither agree nor disagree,The doctor asked me if I had given the medicine to my pet on purpose,,,,,
100,690,TRUE,2023-05-26 19:54,0.400000006,Yes,Yes,35-44,Female,,No,White or European descent,,,Full-time employment,,,House,,Downtown,Partner/spouse,,Children (yours or someone else's),1,Dog,,I use drugs once a week,Cannabis,,"Smoking/inhalation,Oral consumption",,No,,At home,,Yes,Somewhat concerned,Yes,"Lock it with a cabinet

",Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,About half the time,About half the time,About half the time,About half the time,About half the time,About half the time,,Option 1: I have not experienced an animal emergency where my pet has accidentally ingested drugs.,,Not at all concerned,Somewhat agree,Somewhat agree,8,4,1,6,9,2,5,7,3,,,Somewhat concerned,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,"Emphasizing a commitment to helping your animal,Discussing patient-vet confidentiality,Maintaining a friendly, non-judgmental demeanor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1713,TRUE,2023-05-26 19:57,0.100000001,Yes,Yes,25-34,Male,,No,Hispanic or Latin American,,,Full-time employment,,120000,House,,Oakridge,Partner/spouse,,Children (yours or someone else's),1,Cat,,I use drugs once a week,"Cannabis,Depressants (ex. benzos, barbiturates),Cocaine, crack",,"Smoking/inhalation,Injection,Oral consumption",,No,,"At home,At a safe injection site",,No,Somewhat concerned,Yes,Put a lock on the place where I put the medication,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Sometimes,Sometimes,Sometimes,Sometimes,About half the time,About half the time,I always feel estranged from my friends when they find out about my drug use,Option 1: I have not experienced an animal emergency where my pet has accidentally ingested drugs.,hemp,Moderately concerned,Somewhat agree,Somewhat agree,5,1,7,9,3,4,8,2,6,"It is convenient/close by,I DO NOT have a prior relationship with the veterinarian of health care staff",,Quite concerned,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,"Using respectful language (ie. avoiding terms like ""addict"", ""junkie"", etc.),Emphasizing a commitment to helping your animal",,The pet care center is far away from my location and may not be able to get timely treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1612,TRUE,2023-05-26 19:57,0.400000006,Yes,Yes,25-34,Male,,No,Hispanic or Latin American,,,Full-time employment,,125000,"Staying with someone else (family, friend)",,Marpole,Partner/spouse,,Children (yours or someone else's),1,Cat,,I use drugs multiple times a week,"Cannabis,Hallucinogens (ex. LSD, magic mushrooms, MDMA/ecstacy)",,"Smoking/inhalation,Oral consumption",,No,,"At home,At a safe injection site",,No,Somewhat concerned,Yes,I put the medication in the box and lock it,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Sometimes,About half the time,Sometimes,About half the time,Sometimes,About half the time,"I hid from the rest of the family when I took the drug, fearing it would affect their health",Option 1: I have not experienced an animal emergency where my pet has accidentally ingested drugs.,hemp,Quite concerned,Neither agree nor disagree,Somewhat agree,1,2,7,9,8,5,6,3,4,"It is open/available at the time of the emergency,I have a prior relationship with the veterinarian or healthcare staff,I DO NOT have a prior relationship with the veterinarian of health care staff",,Quite concerned,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,"Emphasizing a commitment to helping your animal,Discussing patient-vet confidentiality,Providing assurance that accidents happen, that it was not your fault",,"When I seek care for my pet, I worry that I will be turned away because I take a pill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1611,TRUE,2023-05-26 19:57,0.400000006,Yes,Yes,35-44,Male,,No,Hispanic or Latin American,,,Full-time employment,,128000,"Staying with someone else (family, friend)",,Riley Park,Partner/spouse,,Children (yours or someone else's),2,"Dog,Cat",,I use drugs once a week,"Cannabis,Opioids",,"Smoking/inhalation,Oral consumption",,No,,At a safe injection site,,No,Somewhat concerned,Yes,I keep my meds in a little box in the trunk of my car,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Sometimes,Sometimes,Sometimes,About half the time,Sometimes,Sometimes,"I always look around when I take the pills, in case my family notices",Option 1: I have not experienced an animal emergency where my pet has accidentally ingested drugs.,hemp,Quite concerned,Somewhat agree,Somewhat agree,6,4,8,1,7,2,9,5,3,"It is open/available at the time of the emergency,I DO NOT have a prior relationship with the veterinarian of health care staff",,Moderately concerned,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,"Avoiding non-incriminatory questions (ex. ""Were these your drugs?""),Discussing patient-vet confidentiality,Maintaining a friendly, non-judgmental demeanor",,"When I seek pet care, I may find it late and get blamed when I arrive at the hospital",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,832,TRUE,2023-05-26 20:18,0.100000001,Yes,Yes,35-44,Female,,No,White or European descent,,,Full-time employment,,50000,Apartment/condo,,Grandview-Woodland,Partner/spouse,,Children (yours or someone else's),1,Dog,,I have used drugs once or twice a month for the past six months,"Hallucinogens (ex. LSD, magic mushrooms, MDMA/ecstacy)",,Oral consumption,,No,,"At a friend's, partner's, or relative's home",,No,Quite concerned,Yes,Lock up,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Most of the time,Most of the time,Most of the time,Always,Always,Most of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,829,TRUE,2023-05-26 20:18,0.100000001,Yes,Yes,25-34,Male,,No,White or European descent,,,Full-time employment,,60000,Rented apartment/condo,,Kensington-Cedar Cottage,Partner/spouse,,"Children (yours or someone else's),Dependent adult(s)",2,"Dog,Cat",,I have used drugs once or twice in the past six months,"Inhalants (ex. aerosol sprays, glue, gasoline)",,Smoking/inhalation,,No,,Outside or in a public place,,No,Moderately concerned,Yes,Hiding in a corner somewhere,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,About half the time,About half the time,Most of the time,About half the time,Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,828,TRUE,2023-05-26 20:18,0.400000006,Yes,Yes,25-34,Female,,No,White or European descent,,,Full-time employment,,70000,"Staying with someone else (family, friend)",,Strathcona,Partner/spouse,,Children (yours or someone else's),2,"Dog,Cat",,I have used drugs once or twice a month for the past six months,"Cocaine, crack",,Injection,,No,,At home,,Yes,Not at all concerned,Yes,Leave to a friend,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Most of the time,Most of the time,Most of the time,About half the time,Most of the time,Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,827,TRUE,2023-05-26 20:18,0.800000012,Yes,Yes,25-34,Male,,No,White or European descent,,,Full-time employment,,80000,House,,Grandview-Woodland,Partner/spouse,,Children (yours or someone else's),1,Dog,,I use drugs once a week,"Inhalants (ex. aerosol sprays, glue, gasoline)",,Smoking/inhalation,,No,,"At a friend's, partner's, or relative's home",,No,Moderately concerned,Yes,Hidden in the ceiling,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Most of the time,Most of the time,About half the time,Most of the time,Most of the time,About half the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,721,TRUE,2023-05-26 20:21,,Yes,Yes,35-44,Female,,No,Middle Eastern,,,Full-time employment,,35000,Rented apartment/condo,,Kitsilano,Roommate(s),,No,1,Cat,,I have used drugs once or twice in the past six months,Cannabis,,Smoking/inhalation,,No,,At home,,No,,Yes,放进带锁大箱子,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,About half the time,About half the time,About half the time,About half the time,About half the time,About half the time,她们白眼我,Option 1: I have not experienced an animal emergency where my pet has accidentally ingested drugs.,大麻,Extremely concerned,Somewhat agree,Somewhat agree,1,5,6,2,3,7,4,8,9,"It is open/available at the time of the emergency,It is convenient/close by",,Extremely concerned,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,"Using respectful language (ie. avoiding terms like ""addict"", ""junkie"", etc.),Avoiding non-incriminatory questions (ex. ""Were these your drugs?"")",,拒绝给我的宠物护理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1512,TRUE,2023-05-26 20:33,0.400000006,Yes,Yes,25-34,Male,,No,Hispanic or Latin American,,,Full-time employment,,120000,House,,UBC/West Point Grey,Partner/spouse,,Children (yours or someone else's),1,Dog,,I use drugs once a week,"Cannabis,Amphetamines (ex. speed, meth),Opioids",,"Smoking/inhalation,Oral consumption",,No,,"At home,At a safe injection site",,No,Moderately concerned,Yes,I keep the medication in my personal box,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Most of the time,Sometimes,Sometimes,About half the time,About half the time,Sometimes,,Option 1: I have not experienced an animal emergency where my pet has accidentally ingested drugs.,hemp,Moderately concerned,Somewhat agree,Somewhat agree,4,9,3,7,8,2,1,6,5,"It is convenient/close by,I DO NOT have a prior relationship with the veterinarian of health care staff",,Moderately concerned,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,"Avoiding non-incriminatory questions (ex. ""Were these your drugs?""),Emphasizing a commitment to helping your animal,Maintaining a friendly, non-judgmental demeanor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1451,TRUE,2023-05-26 20:33,0.100000001,Yes,Yes,25-34,Male,,No,Hispanic or Latin American,,,Full-time employment,,115000,House,,South Cambie,Partner/spouse,,Children (yours or someone else's),1,Dog,,I use drugs multiple times a week,"Cannabis,Amphetamines (ex. speed, meth),Inhalants (ex. aerosol sprays, glue, gasoline)",,"Smoking/inhalation,Oral consumption",,No,,"At home,At a safe injection site",,No,Quite concerned,Yes,I keep my medication in a locked drawer,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,About half the time,About half the time,About half the time,Sometimes,Sometimes,About half the time,,Option 1: I have not experienced an animal emergency where my pet has accidentally ingested drugs.,hemp,Quite concerned,Somewhat agree,Strongly agree,3,1,4,2,6,7,9,8,5,"It is open/available at the time of the emergency,I have a prior relationship with the veterinarian or healthcare staff,I am confident in the veterinary or health care staff knowledge of the situation",,Quite concerned,Somewhat disagree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,"Emphasizing a commitment to helping your animal,Maintaining a friendly, non-judgmental demeanor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1441,TRUE,2023-05-26 20:33,0.100000001,Yes,Yes,35-44,Male,,No,Hispanic or Latin American,,,Full-time employment,,127000,House,,Kensington-Cedar Cottage,Partner/spouse,,Children (yours or someone else's),2,"Cat,Bird",,I use drugs multiple times a week,"Cannabis,Hallucinogens (ex. LSD, magic mushrooms, MDMA/ecstacy),Depressants (ex. benzos, barbiturates),Opioids",,"Smoking/inhalation,Oral consumption",,No,,"At home,At a safe injection site",,No,Quite concerned,Yes,I keep my meds locked up in the attic,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,About half the time,About half the time,About half the time,Sometimes,About half the time,Sometimes,,Option 1: I have not experienced an animal emergency where my pet has accidentally ingested drugs.,hemp,Quite concerned,Strongly agree,Strongly agree,1,3,8,2,4,9,5,7,6,"It is convenient/close by,I am confident in the veterinary or health care staff knowledge of the situation",,Quite concerned,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,"Avoiding non-incriminatory questions (ex. ""Were these your drugs?""),Discussing patient-vet confidentiality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1358,TRUE,2023-05-26 20:41,0.400000006,Yes,Yes,25-34,Male,,No,White or European descent,,,"Full-time employment,Part-time employment",,30000,Rented apartment/condo,,North Vancouver,Roommate(s),,No,1,Dog,,I use drugs once a week,Cannabis,,Smoking/inhalation,,No,,At home,,Yes,,Yes,I put them in a cupboard and locked them.,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,About half the time,Most of the time,Most of the time,About half the time,Most of the time,Most of the time,I was once insulted by a passer-by for smoking marijuana on a park bench.,Option 1: I have not experienced an animal emergency where my pet has accidentally ingested drugs.,marijuana,Quite concerned,Neither agree nor disagree,Neither agree nor disagree,3,5,2,1,8,7,6,4,9,"I have a prior relationship with the veterinarian or healthcare staff,I am confident in the veterinary or health care staff knowledge of the situation",,Quite concerned,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,"Using respectful language (ie. avoiding terms like ""addict"", ""junkie"", etc.),Avoiding non-incriminatory questions (ex. ""Were these your drugs?""),Emphasizing a commitment to helping your animal,Discussing patient-vet confidentiality,Maintaining a friendly, non-judgmental demeanor,Providing assurance that accidents happen, that it was not your fault,Being knowledgeable about drugs and their effects",,I would worry about my pet not getting effective treatment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
